,Zimbabwe,source,target,value
13920,Lebanon,Neonatal conditions,Preterm birth complications,0.4
13921,Lebanon,Neonatal conditions,Birth asphyxia and birth trauma,0.2
13922,Lebanon,Neonatal conditions,Neonatal sepsis and infections,0.1
13923,Lebanon,Neonatal conditions,Other neonatal conditions,0.1
13924,Lebanon,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
13926,Lebanon,Nutritional deficiencies,Protein-energy malnutrition,0.0
13927,Lebanon,Nutritional deficiencies,Iodine deficiency,0.0
13928,Lebanon,Nutritional deficiencies,Vitamin A deficiency,0.0
13929,Lebanon,Nutritional deficiencies,Iron-deficiency anaemia,0.0
13930,Lebanon,Nutritional deficiencies,Other nutritional deficiencies,0.0
13932,Lebanon,Noncommunicable diseases,Malignant neoplasms,3.4
13934,Lebanon,Malignant neoplasms,Mouth and oropharynx cancers,0.1
13935,Lebanon,Malignant neoplasms,Oesophagus cancer,0.0
13936,Lebanon,Malignant neoplasms,Stomach cancer,0.2
13937,Lebanon,Malignant neoplasms,Colon and rectum cancers,0.3
13938,Lebanon,Malignant neoplasms,Liver cancer,0.1
13939,Lebanon,Malignant neoplasms,Pancreas cancer,0.1
13940,Lebanon,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.4
13941,Lebanon,Malignant neoplasms,Melanoma and other skin cancers,0.1
13942,Lebanon,Malignant neoplasms,Breast cancer,0.3
13943,Lebanon,Malignant neoplasms,Cervix uteri cancer,0.1
13944,Lebanon,Malignant neoplasms,Corpus uteri cancer,0.0
13945,Lebanon,Malignant neoplasms,Ovary cancer,0.1
13946,Lebanon,Malignant neoplasms,Prostate cancer,0.1
13947,Lebanon,Malignant neoplasms,Testicular cancer,0.0
13948,Lebanon,Malignant neoplasms,Kidney cancer,0.0
13949,Lebanon,Malignant neoplasms,Bladder cancer,0.3
13950,Lebanon,Malignant neoplasms,Brain and nervous system cancers,0.1
13951,Lebanon,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
13952,Lebanon,Malignant neoplasms,Larynx cancer,0.1
13953,Lebanon,Malignant neoplasms,Thyroid cancer,0.0
13954,Lebanon,Malignant neoplasms,Mesothelioma,0.0
13955,Lebanon,Malignant neoplasms,"Lymphomas, multiple myeloma",0.3
13956,Lebanon,Malignant neoplasms,Leukaemia,0.2
13957,Lebanon,Malignant neoplasms,Other malignant neoplasms,0.4
13958,Lebanon,Noncommunicable diseases,Other neoplasms,0.0
13960,Lebanon,Noncommunicable diseases,Diabetes mellitus,0.4
13962,Lebanon,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
13964,Lebanon,"Endocrine, blood, immune disorders",Thalassaemias,0.0
13965,Lebanon,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
13966,Lebanon,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
13967,Lebanon,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
13968,Lebanon,Noncommunicable diseases,Mental and substance use disorders,0.1
13970,Lebanon,Mental and substance use disorders,Depressive disorders,0.0
13971,Lebanon,Mental and substance use disorders,Bipolar disorder,0.0
13972,Lebanon,Mental and substance use disorders,Schizophrenia,0.0
13973,Lebanon,Mental and substance use disorders,Alcohol use disorders,0.0
13974,Lebanon,Mental and substance use disorders,Drug use disorders,0.1
13975,Lebanon,Mental and substance use disorders,Anxiety disorders,0.0
13976,Lebanon,Mental and substance use disorders,Eating disorders,0.0
13977,Lebanon,Mental and substance use disorders,Autism and Asperger syndrome,0.0
13978,Lebanon,Mental and substance use disorders,Childhood behavioural disorders,0.0
13979,Lebanon,Mental and substance use disorders,Idiopathic intellectual disability,0.0
13980,Lebanon,Mental and substance use disorders,Other mental and behavioural disorders,0.0
13981,Lebanon,Noncommunicable diseases,Neurological conditions,0.5
13983,Lebanon,Neurological conditions,Alzheimer disease and other dementias,0.4
13984,Lebanon,Neurological conditions,Parkinson disease,0.1
13985,Lebanon,Neurological conditions,Epilepsy,0.0
13986,Lebanon,Neurological conditions,Multiple sclerosis,0.0
13987,Lebanon,Neurological conditions,Migraine,0.0
13988,Lebanon,Neurological conditions,Non-migraine headache,0.0
13989,Lebanon,Neurological conditions,Other neurological conditions,0.0
13990,Lebanon,Noncommunicable diseases,Sense organ diseases,0.0
13992,Lebanon,Noncommunicable diseases,Cardiovascular diseases,7.4
13994,Lebanon,Cardiovascular diseases,Rheumatic heart disease,0.0
13995,Lebanon,Cardiovascular diseases,Hypertensive heart disease,0.6
13996,Lebanon,Cardiovascular diseases,Ischaemic heart disease,5.5
13997,Lebanon,Cardiovascular diseases,Stroke,0.8
13998,Lebanon,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.1
13999,Lebanon,Cardiovascular diseases,Other circulatory diseases,0.3
14000,Lebanon,Noncommunicable diseases,Respiratory diseases,0.6
14002,Lebanon,Respiratory diseases,Chronic obstructive pulmonary disease,0.4
14003,Lebanon,Respiratory diseases,Asthma,0.2
14004,Lebanon,Respiratory diseases,Other respiratory diseases,0.0
14005,Lebanon,Noncommunicable diseases,Digestive diseases,0.5
14007,Lebanon,Digestive diseases,Peptic ulcer disease,0.1
14008,Lebanon,Digestive diseases,Cirrhosis of the liver,0.3
14009,Lebanon,Digestive diseases,Appendicitis,0.0
14010,Lebanon,Digestive diseases,Gastritis and duodenitis,0.0
14011,Lebanon,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
14012,Lebanon,Digestive diseases,Inflammatory bowel disease,0.0
14013,Lebanon,Digestive diseases,Gallbladder and biliary diseases,0.0
14014,Lebanon,Digestive diseases,Pancreatitis,0.0
14015,Lebanon,Digestive diseases,Other digestive diseases,0.0
14016,Lebanon,Noncommunicable diseases,Genitourinary diseases,0.6
14018,Lebanon,Genitourinary diseases,Kidney diseases,0.5
14019,Lebanon,Genitourinary diseases,Benign prostatic hyperplasia,0.0
14020,Lebanon,Genitourinary diseases,Urolithiasis,0.0
14021,Lebanon,Genitourinary diseases,Other urinary diseases,0.0
14022,Lebanon,Genitourinary diseases,Infertility,0.0
14023,Lebanon,Genitourinary diseases,Gynecological diseases,0.0
14024,Lebanon,Noncommunicable diseases,Skin diseases,0.0
14026,Lebanon,Noncommunicable diseases,Musculoskeletal diseases,0.0
14028,Lebanon,Musculoskeletal diseases,Rheumatoid arthritis,0.0
14029,Lebanon,Musculoskeletal diseases,Osteoarthritis,0.0
14030,Lebanon,Musculoskeletal diseases,Gout,0.0
14031,Lebanon,Musculoskeletal diseases,Back and neck pain,0.0
14032,Lebanon,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
14033,Lebanon,Noncommunicable diseases,Congenital anomalies,0.4
14035,Lebanon,Congenital anomalies,Neural tube defects,0.0
14036,Lebanon,Congenital anomalies,Cleft lip and cleft palate,0.0
14037,Lebanon,Congenital anomalies,Down syndrome,0.0
14038,Lebanon,Congenital anomalies,Congenital heart anomalies,0.2
14039,Lebanon,Congenital anomalies,Other chromosomal anomalies,0.0
14040,Lebanon,Congenital anomalies,Other congenital anomalies,0.2
14041,Lebanon,Noncommunicable diseases,Oral conditions,0.0
14043,Lesotho,All Causes,"Communicable, maternal, perinatal and nutritional conditions",20.6
14044,Lesotho,All Causes,Noncommunicable diseases,9.0
14045,Lesotho,All Causes,Injuries,2.8
14048,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,15.8
14050,Lesotho,Infectious and parasitic diseases,Tuberculosis,1.1
14051,Lesotho,Infectious and parasitic diseases,STDs excluding HIV,0.0
14052,Lesotho,Infectious and parasitic diseases,HIV/AIDS,11.5
14053,Lesotho,Infectious and parasitic diseases,Diarrhoeal diseases,2.3
14054,Lesotho,Infectious and parasitic diseases,Childhood-cluster diseases,0.2
14055,Lesotho,Infectious and parasitic diseases,Meningitis,0.3
14056,Lesotho,Infectious and parasitic diseases,Encephalitis,0.0
14057,Lesotho,Infectious and parasitic diseases,Hepatitis,0.1
14058,Lesotho,Infectious and parasitic diseases,Parasitic and vector diseases,0.1
14059,Lesotho,Infectious and parasitic diseases,Intestinal nematode infections,0.0
14060,Lesotho,Infectious and parasitic diseases,Leprosy,0.0
14061,Lesotho,Infectious and parasitic diseases,Other infectious diseases,0.1
14062,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.3
14064,Lesotho,Respiratory Infectious ,Lower respiratory infections,2.3
14065,Lesotho,Respiratory Infectious ,Upper respiratory infections,0.0
14066,Lesotho,Respiratory Infectious ,Otitis media,0.0
14067,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.4
14069,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2.0
14071,Lesotho,Neonatal conditions,Preterm birth complications,0.8
14072,Lesotho,Neonatal conditions,Birth asphyxia and birth trauma,0.7
14073,Lesotho,Neonatal conditions,Neonatal sepsis and infections,0.3
14074,Lesotho,Neonatal conditions,Other neonatal conditions,0.1
14075,Lesotho,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
14077,Lesotho,Nutritional deficiencies,Protein-energy malnutrition,0.2
14078,Lesotho,Nutritional deficiencies,Iodine deficiency,0.0
14079,Lesotho,Nutritional deficiencies,Vitamin A deficiency,0.0
14080,Lesotho,Nutritional deficiencies,Iron-deficiency anaemia,0.0
14081,Lesotho,Nutritional deficiencies,Other nutritional deficiencies,0.0
14083,Lesotho,Noncommunicable diseases,Malignant neoplasms,0.8
14085,Lesotho,Malignant neoplasms,Mouth and oropharynx cancers,0.0
14086,Lesotho,Malignant neoplasms,Oesophagus cancer,0.1
14087,Lesotho,Malignant neoplasms,Stomach cancer,0.0
14088,Lesotho,Malignant neoplasms,Colon and rectum cancers,0.0
14089,Lesotho,Malignant neoplasms,Liver cancer,0.0
14090,Lesotho,Malignant neoplasms,Pancreas cancer,0.0
14091,Lesotho,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
14092,Lesotho,Malignant neoplasms,Melanoma and other skin cancers,0.0
14093,Lesotho,Malignant neoplasms,Breast cancer,0.0
14094,Lesotho,Malignant neoplasms,Cervix uteri cancer,0.2
14095,Lesotho,Malignant neoplasms,Corpus uteri cancer,0.0
14096,Lesotho,Malignant neoplasms,Ovary cancer,0.0
14097,Lesotho,Malignant neoplasms,Prostate cancer,0.1
14098,Lesotho,Malignant neoplasms,Testicular cancer,0.0
14099,Lesotho,Malignant neoplasms,Kidney cancer,0.0
14100,Lesotho,Malignant neoplasms,Bladder cancer,0.0
14101,Lesotho,Malignant neoplasms,Brain and nervous system cancers,0.0
14102,Lesotho,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
14103,Lesotho,Malignant neoplasms,Larynx cancer,0.0
14104,Lesotho,Malignant neoplasms,Thyroid cancer,0.0
14105,Lesotho,Malignant neoplasms,Mesothelioma,0.0
14106,Lesotho,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
14107,Lesotho,Malignant neoplasms,Leukaemia,0.0
14108,Lesotho,Malignant neoplasms,Other malignant neoplasms,0.2
14109,Lesotho,Noncommunicable diseases,Other neoplasms,0.0
14111,Lesotho,Noncommunicable diseases,Diabetes mellitus,0.8
14113,Lesotho,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
14115,Lesotho,"Endocrine, blood, immune disorders",Thalassaemias,0.0
14116,Lesotho,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
14117,Lesotho,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
14118,Lesotho,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.1
14119,Lesotho,Noncommunicable diseases,Mental and substance use disorders,0.1
14121,Lesotho,Mental and substance use disorders,Depressive disorders,0.0
14122,Lesotho,Mental and substance use disorders,Bipolar disorder,0.0
14123,Lesotho,Mental and substance use disorders,Schizophrenia,0.0
14124,Lesotho,Mental and substance use disorders,Alcohol use disorders,0.0
14125,Lesotho,Mental and substance use disorders,Drug use disorders,0.0
14126,Lesotho,Mental and substance use disorders,Anxiety disorders,0.0
14127,Lesotho,Mental and substance use disorders,Eating disorders,0.0
14128,Lesotho,Mental and substance use disorders,Autism and Asperger syndrome,0.0
14129,Lesotho,Mental and substance use disorders,Childhood behavioural disorders,0.0
14130,Lesotho,Mental and substance use disorders,Idiopathic intellectual disability,0.0
14131,Lesotho,Mental and substance use disorders,Other mental and behavioural disorders,0.0
14132,Lesotho,Noncommunicable diseases,Neurological conditions,0.2
14134,Lesotho,Neurological conditions,Alzheimer disease and other dementias,0.1
14135,Lesotho,Neurological conditions,Parkinson disease,0.0
14136,Lesotho,Neurological conditions,Epilepsy,0.1
14137,Lesotho,Neurological conditions,Multiple sclerosis,0.0
14138,Lesotho,Neurological conditions,Migraine,0.0
14139,Lesotho,Neurological conditions,Non-migraine headache,0.0
14140,Lesotho,Neurological conditions,Other neurological conditions,0.0
14141,Lesotho,Noncommunicable diseases,Sense organ diseases,0.0
14143,Lesotho,Noncommunicable diseases,Cardiovascular diseases,3.7
14145,Lesotho,Cardiovascular diseases,Rheumatic heart disease,0.1
14146,Lesotho,Cardiovascular diseases,Hypertensive heart disease,0.6
14147,Lesotho,Cardiovascular diseases,Ischaemic heart disease,1.1
14148,Lesotho,Cardiovascular diseases,Stroke,1.6
14149,Lesotho,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.2
14150,Lesotho,Cardiovascular diseases,Other circulatory diseases,0.2
14151,Lesotho,Noncommunicable diseases,Respiratory diseases,1.3
14153,Lesotho,Respiratory diseases,Chronic obstructive pulmonary disease,0.8
14154,Lesotho,Respiratory diseases,Asthma,0.5
14155,Lesotho,Respiratory diseases,Other respiratory diseases,0.1
14156,Lesotho,Noncommunicable diseases,Digestive diseases,1.0
14158,Lesotho,Digestive diseases,Peptic ulcer disease,0.2
14159,Lesotho,Digestive diseases,Cirrhosis of the liver,0.5
14160,Lesotho,Digestive diseases,Appendicitis,0.0
14161,Lesotho,Digestive diseases,Gastritis and duodenitis,0.0
14162,Lesotho,Digestive diseases,Paralytic ileus and intestinal obstruction,0.1
14163,Lesotho,Digestive diseases,Inflammatory bowel disease,0.0
14164,Lesotho,Digestive diseases,Gallbladder and biliary diseases,0.1
14165,Lesotho,Digestive diseases,Pancreatitis,0.0
14166,Lesotho,Digestive diseases,Other digestive diseases,0.1
14167,Lesotho,Noncommunicable diseases,Genitourinary diseases,0.5
14169,Lesotho,Genitourinary diseases,Kidney diseases,0.4
14170,Lesotho,Genitourinary diseases,Benign prostatic hyperplasia,0.0
14171,Lesotho,Genitourinary diseases,Urolithiasis,0.0
14172,Lesotho,Genitourinary diseases,Other urinary diseases,0.1
14173,Lesotho,Genitourinary diseases,Infertility,0.0
14174,Lesotho,Genitourinary diseases,Gynecological diseases,0.0
14175,Lesotho,Noncommunicable diseases,Skin diseases,0.0
14177,Lesotho,Noncommunicable diseases,Musculoskeletal diseases,0.0
14179,Lesotho,Musculoskeletal diseases,Rheumatoid arthritis,0.0
14180,Lesotho,Musculoskeletal diseases,Osteoarthritis,0.0
14181,Lesotho,Musculoskeletal diseases,Gout,0.0
14182,Lesotho,Musculoskeletal diseases,Back and neck pain,0.0
14183,Lesotho,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
14184,Lesotho,Noncommunicable diseases,Congenital anomalies,0.3
14186,Lesotho,Congenital anomalies,Neural tube defects,0.0
14187,Lesotho,Congenital anomalies,Cleft lip and cleft palate,0.0
14188,Lesotho,Congenital anomalies,Down syndrome,0.0
14189,Lesotho,Congenital anomalies,Congenital heart anomalies,0.1
14190,Lesotho,Congenital anomalies,Other chromosomal anomalies,0.0
14191,Lesotho,Congenital anomalies,Other congenital anomalies,0.1
14192,Lesotho,Noncommunicable diseases,Oral conditions,0.0
14194,Liberia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",28.6
14195,Liberia,All Causes,Noncommunicable diseases,7.9
14196,Liberia,All Causes,Injuries,2.5
14199,Liberia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,18.6
14201,Liberia,Infectious and parasitic diseases,Tuberculosis,1.4
14202,Liberia,Infectious and parasitic diseases,STDs excluding HIV,0.2
14203,Liberia,Infectious and parasitic diseases,HIV/AIDS,3.9
14204,Liberia,Infectious and parasitic diseases,Diarrhoeal diseases,3.5
14205,Liberia,Infectious and parasitic diseases,Childhood-cluster diseases,4.6
14206,Liberia,Infectious and parasitic diseases,Meningitis,1.1
14207,Liberia,Infectious and parasitic diseases,Encephalitis,0.0
14208,Liberia,Infectious and parasitic diseases,Hepatitis,0.1
14209,Liberia,Infectious and parasitic diseases,Parasitic and vector diseases,3.5
14210,Liberia,Infectious and parasitic diseases,Intestinal nematode infections,0.0
14211,Liberia,Infectious and parasitic diseases,Leprosy,0.0
