,Zimbabwe,source,target,value
3139,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.9
3140,Mongolia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3142,Mongolia,Noncommunicable diseases,Malignant neoplasms,2.6
3143,Mongolia,Noncommunicable diseases,Other neoplasms,0.0
3144,Mongolia,Noncommunicable diseases,Diabetes mellitus,0.1
3145,Mongolia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3146,Mongolia,Noncommunicable diseases,Mental and substance use disorders,0.1
3147,Mongolia,Noncommunicable diseases,Neurological conditions,0.3
3148,Mongolia,Noncommunicable diseases,Sense organ diseases,0.0
3149,Mongolia,Noncommunicable diseases,Cardiovascular diseases,8.6
3150,Mongolia,Noncommunicable diseases,Respiratory diseases,0.6
3151,Mongolia,Noncommunicable diseases,Digestive diseases,1.7
3152,Mongolia,Noncommunicable diseases,Genitourinary diseases,0.6
3153,Mongolia,Noncommunicable diseases,Skin diseases,0.0
3154,Mongolia,Noncommunicable diseases,Musculoskeletal diseases,0.0
3155,Mongolia,Noncommunicable diseases,Congenital anomalies,0.3
3156,Mongolia,Noncommunicable diseases,Oral conditions,0.0
3157,Mongolia,Noncommunicable diseases,Sudden infant death syndrome,0.0
3159,Mongolia,Injuries,Unintentional injuries,1.5
3160,Mongolia,Injuries,Intentional injuries,0.9
3161,Montenegro,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.2
3162,Montenegro,All Causes,Noncommunicable diseases,4.9
3163,Montenegro,All Causes,Injuries,0.4
3165,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
3166,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
3167,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3168,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
3169,Montenegro,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3171,Montenegro,Noncommunicable diseases,Malignant neoplasms,1.0
3172,Montenegro,Noncommunicable diseases,Other neoplasms,0.0
3173,Montenegro,Noncommunicable diseases,Diabetes mellitus,0.1
3174,Montenegro,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3175,Montenegro,Noncommunicable diseases,Mental and substance use disorders,0.0
3176,Montenegro,Noncommunicable diseases,Neurological conditions,0.2
3177,Montenegro,Noncommunicable diseases,Sense organ diseases,0.0
3178,Montenegro,Noncommunicable diseases,Cardiovascular diseases,3.3
3179,Montenegro,Noncommunicable diseases,Respiratory diseases,0.1
3180,Montenegro,Noncommunicable diseases,Digestive diseases,0.1
3181,Montenegro,Noncommunicable diseases,Genitourinary diseases,0.1
3182,Montenegro,Noncommunicable diseases,Skin diseases,0.0
3183,Montenegro,Noncommunicable diseases,Musculoskeletal diseases,0.0
3184,Montenegro,Noncommunicable diseases,Congenital anomalies,0.0
3185,Montenegro,Noncommunicable diseases,Oral conditions,0.0
3186,Montenegro,Noncommunicable diseases,Sudden infant death syndrome,0.0
3188,Montenegro,Injuries,Unintentional injuries,0.2
3189,Montenegro,Injuries,Intentional injuries,0.2
3190,Morocco,All Causes,"Communicable, maternal, perinatal and nutritional conditions",36.0
3191,Morocco,All Causes,Noncommunicable diseases,114.5
3192,Morocco,All Causes,Injuries,18.5
3194,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,11.4
3195,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,8.8
3196,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.2
3197,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,14.3
3198,Morocco,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.4
3200,Morocco,Noncommunicable diseases,Malignant neoplasms,16.7
3201,Morocco,Noncommunicable diseases,Other neoplasms,0.0
3202,Morocco,Noncommunicable diseases,Diabetes mellitus,2.7
3203,Morocco,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.7
3204,Morocco,Noncommunicable diseases,Mental and substance use disorders,0.4
3205,Morocco,Noncommunicable diseases,Neurological conditions,3.2
3206,Morocco,Noncommunicable diseases,Sense organ diseases,0.0
3207,Morocco,Noncommunicable diseases,Cardiovascular diseases,71.0
3208,Morocco,Noncommunicable diseases,Respiratory diseases,6.0
3209,Morocco,Noncommunicable diseases,Digestive diseases,5.3
3210,Morocco,Noncommunicable diseases,Genitourinary diseases,4.9
3211,Morocco,Noncommunicable diseases,Skin diseases,0.1
3212,Morocco,Noncommunicable diseases,Musculoskeletal diseases,0.1
3213,Morocco,Noncommunicable diseases,Congenital anomalies,3.1
3214,Morocco,Noncommunicable diseases,Oral conditions,0.0
3215,Morocco,Noncommunicable diseases,Sudden infant death syndrome,0.3
3217,Morocco,Injuries,Unintentional injuries,15.1
3218,Morocco,Injuries,Intentional injuries,3.4
3219,Mozambique,All Causes,"Communicable, maternal, perinatal and nutritional conditions",186.1
3220,Mozambique,All Causes,Noncommunicable diseases,65.2
3221,Mozambique,All Causes,Injuries,18.2
3223,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,121.2
3224,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,23.9
3225,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,4.8
3226,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,30.9
3227,Mozambique,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,5.2
3229,Mozambique,Noncommunicable diseases,Malignant neoplasms,9.0
3230,Mozambique,Noncommunicable diseases,Other neoplasms,0.0
3231,Mozambique,Noncommunicable diseases,Diabetes mellitus,4.1
3232,Mozambique,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.6
3233,Mozambique,Noncommunicable diseases,Mental and substance use disorders,0.3
3234,Mozambique,Noncommunicable diseases,Neurological conditions,2.1
3235,Mozambique,Noncommunicable diseases,Sense organ diseases,0.0
3236,Mozambique,Noncommunicable diseases,Cardiovascular diseases,28.5
3237,Mozambique,Noncommunicable diseases,Respiratory diseases,4.6
3238,Mozambique,Noncommunicable diseases,Digestive diseases,7.4
3239,Mozambique,Noncommunicable diseases,Genitourinary diseases,3.7
3240,Mozambique,Noncommunicable diseases,Skin diseases,0.2
3241,Mozambique,Noncommunicable diseases,Musculoskeletal diseases,0.1
3242,Mozambique,Noncommunicable diseases,Congenital anomalies,4.0
3243,Mozambique,Noncommunicable diseases,Oral conditions,0.0
3244,Mozambique,Noncommunicable diseases,Sudden infant death syndrome,0.4
3246,Mozambique,Injuries,Unintentional injuries,14.9
3247,Mozambique,Injuries,Intentional injuries,3.4
3248,Myanmar,All Causes,"Communicable, maternal, perinatal and nutritional conditions",198.7
3249,Myanmar,All Causes,Noncommunicable diseases,222.6
3250,Myanmar,All Causes,Injuries,32.6
3252,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,130.4
3253,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,26.6
3254,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,4.1
3255,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,35.2
3256,Myanmar,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.4
3258,Myanmar,Noncommunicable diseases,Malignant neoplasms,40.6
3259,Myanmar,Noncommunicable diseases,Other neoplasms,0.1
3260,Myanmar,Noncommunicable diseases,Diabetes mellitus,13.0
3261,Myanmar,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.2
3262,Myanmar,Noncommunicable diseases,Mental and substance use disorders,0.6
3263,Myanmar,Noncommunicable diseases,Neurological conditions,4.3
3264,Myanmar,Noncommunicable diseases,Sense organ diseases,0.0
3265,Myanmar,Noncommunicable diseases,Cardiovascular diseases,93.5
3266,Myanmar,Noncommunicable diseases,Respiratory diseases,35.0
3267,Myanmar,Noncommunicable diseases,Digestive diseases,18.8
3268,Myanmar,Noncommunicable diseases,Genitourinary diseases,9.0
3269,Myanmar,Noncommunicable diseases,Skin diseases,0.5
3270,Myanmar,Noncommunicable diseases,Musculoskeletal diseases,0.2
3271,Myanmar,Noncommunicable diseases,Congenital anomalies,5.1
3272,Myanmar,Noncommunicable diseases,Oral conditions,0.0
3273,Myanmar,Noncommunicable diseases,Sudden infant death syndrome,0.6
3275,Myanmar,Injuries,Unintentional injuries,27.5
3276,Myanmar,Injuries,Intentional injuries,5.0
3277,Namibia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",12.6
3278,Namibia,All Causes,Noncommunicable diseases,6.4
3279,Namibia,All Causes,Injuries,2.0
3281,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,9.5
3282,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.7
3283,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
3284,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.0
3285,Namibia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
3287,Namibia,Noncommunicable diseases,Malignant neoplasms,0.7
3288,Namibia,Noncommunicable diseases,Other neoplasms,0.0
3289,Namibia,Noncommunicable diseases,Diabetes mellitus,0.6
3290,Namibia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3291,Namibia,Noncommunicable diseases,Mental and substance use disorders,0.1
3292,Namibia,Noncommunicable diseases,Neurological conditions,0.2
3293,Namibia,Noncommunicable diseases,Sense organ diseases,0.0
3294,Namibia,Noncommunicable diseases,Cardiovascular diseases,2.8
3295,Namibia,Noncommunicable diseases,Respiratory diseases,0.7
3296,Namibia,Noncommunicable diseases,Digestive diseases,0.7
3297,Namibia,Noncommunicable diseases,Genitourinary diseases,0.3
3298,Namibia,Noncommunicable diseases,Skin diseases,0.0
3299,Namibia,Noncommunicable diseases,Musculoskeletal diseases,0.0
3300,Namibia,Noncommunicable diseases,Congenital anomalies,0.2
3301,Namibia,Noncommunicable diseases,Oral conditions,0.0
3302,Namibia,Noncommunicable diseases,Sudden infant death syndrome,0.0
3304,Namibia,Injuries,Unintentional injuries,1.1
3305,Namibia,Injuries,Intentional injuries,0.9
3306,Nepal,All Causes,"Communicable, maternal, perinatal and nutritional conditions",100.0
3307,Nepal,All Causes,Noncommunicable diseases,58.6
3308,Nepal,All Causes,Injuries,14.0
3310,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,58.2
3311,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,13.4
3312,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.2
3313,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,23.9
3314,Nepal,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.3
3316,Nepal,Noncommunicable diseases,Malignant neoplasms,10.3
3317,Nepal,Noncommunicable diseases,Other neoplasms,0.0
3318,Nepal,Noncommunicable diseases,Diabetes mellitus,0.9
3319,Nepal,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3320,Nepal,Noncommunicable diseases,Mental and substance use disorders,0.2
3321,Nepal,Noncommunicable diseases,Neurological conditions,1.7
3322,Nepal,Noncommunicable diseases,Sense organ diseases,0.0
3323,Nepal,Noncommunicable diseases,Cardiovascular diseases,17.6
3324,Nepal,Noncommunicable diseases,Respiratory diseases,16.1
3325,Nepal,Noncommunicable diseases,Digestive diseases,6.2
3326,Nepal,Noncommunicable diseases,Genitourinary diseases,2.0
3327,Nepal,Noncommunicable diseases,Skin diseases,0.0
3328,Nepal,Noncommunicable diseases,Musculoskeletal diseases,0.1
3329,Nepal,Noncommunicable diseases,Congenital anomalies,3.3
3330,Nepal,Noncommunicable diseases,Oral conditions,0.0
3331,Nepal,Noncommunicable diseases,Sudden infant death syndrome,0.2
3333,Nepal,Injuries,Unintentional injuries,10.7
3334,Nepal,Injuries,Intentional injuries,3.3
3335,Netherlands,All Causes,"Communicable, maternal, perinatal and nutritional conditions",10.0
3336,Netherlands,All Causes,Noncommunicable diseases,124.6
3337,Netherlands,All Causes,Injuries,5.2
3339,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.8
3340,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,7.4
3341,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3342,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.5
3343,Netherlands,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.3
3345,Netherlands,Noncommunicable diseases,Malignant neoplasms,39.8
3346,Netherlands,Noncommunicable diseases,Other neoplasms,1.1
3347,Netherlands,Noncommunicable diseases,Diabetes mellitus,3.3
3348,Netherlands,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.1
3349,Netherlands,Noncommunicable diseases,Mental and substance use disorders,0.5
3350,Netherlands,Noncommunicable diseases,Neurological conditions,7.9
3351,Netherlands,Noncommunicable diseases,Sense organ diseases,0.0
3352,Netherlands,Noncommunicable diseases,Cardiovascular diseases,49.4
3353,Netherlands,Noncommunicable diseases,Respiratory diseases,10.4
3354,Netherlands,Noncommunicable diseases,Digestive diseases,5.6
3355,Netherlands,Noncommunicable diseases,Genitourinary diseases,3.2
3356,Netherlands,Noncommunicable diseases,Skin diseases,0.5
3357,Netherlands,Noncommunicable diseases,Musculoskeletal diseases,0.9
3358,Netherlands,Noncommunicable diseases,Congenital anomalies,0.7
3359,Netherlands,Noncommunicable diseases,Oral conditions,0.0
3360,Netherlands,Noncommunicable diseases,Sudden infant death syndrome,0.0
3362,Netherlands,Injuries,Unintentional injuries,3.4
3363,Netherlands,Injuries,Intentional injuries,1.7
3364,New Zealand,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.7
3365,New Zealand,All Causes,Noncommunicable diseases,24.5
3366,New Zealand,All Causes,Injuries,1.6
3368,New Zealand,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.2
3369,New Zealand,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4
3370,New Zealand,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3371,New Zealand,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
3372,New Zealand,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3374,New Zealand,Noncommunicable diseases,Malignant neoplasms,7.7
3375,New Zealand,Noncommunicable diseases,Other neoplasms,0.2
3376,New Zealand,Noncommunicable diseases,Diabetes mellitus,0.7
3377,New Zealand,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
3378,New Zealand,Noncommunicable diseases,Mental and substance use disorders,0.1
3379,New Zealand,Noncommunicable diseases,Neurological conditions,1.3
3380,New Zealand,Noncommunicable diseases,Sense organ diseases,0.0
3381,New Zealand,Noncommunicable diseases,Cardiovascular diseases,10.9
3382,New Zealand,Noncommunicable diseases,Respiratory diseases,1.8
3383,New Zealand,Noncommunicable diseases,Digestive diseases,0.7
3384,New Zealand,Noncommunicable diseases,Genitourinary diseases,0.4
3385,New Zealand,Noncommunicable diseases,Skin diseases,0.1
3386,New Zealand,Noncommunicable diseases,Musculoskeletal diseases,0.2
